MSE,R2_Score,Training_Time,N_Qubits,N_layers,Circuit_Depth,embedding,dataset
0.11554027135401167,0.6602429644342429,302.2102482318878,5,2,5,angle-Z,0
0.05442240389435959,0.8900834258434815,287.4925968647003,5,2,5,angle-Z,1
0.12932319320351582,0.6434963624230344,286.9528694152832,5,2,5,angle-Z,2
0.14182925892843923,-0.0003908916130630491,288.22227239608765,5,2,5,angle-Z,3
0.07139102005543316,0.42332642146396615,285.7079031467438,5,2,5,angle-Z,4
0.1368237343248592,0.3535735799831021,290.3814980983734,5,2,5,angle-Z,5
0.11504266464002351,0.6617062237813172,286.46869111061096,5,2,5,angle-Z,6
0.34336535532439766,0.028127697413383723,285.97534441947937,5,2,5,angle-Z,7
0.10585994806326957,0.6813152205847472,286.9994888305664,5,2,5,angle-Z,8
0.13093291334873094,0.6042893470024975,286.40218806266785,5,2,5,angle-Z,9
0.006120598610529304,0.9820018040858692,108.98081159591675,1,3,4,angle-Z,0
0.16003823226389283,0.6767718262012415,109.25439286231995,1,3,4,angle-Z,1
0.006007043079705443,0.9834404590858934,108.45599889755249,1,3,4,angle-Z,2
0.13434475220244807,0.05240098231667445,108.85137414932251,1,3,4,angle-Z,3
0.03000787482038024,0.7576060890642359,109.32585287094116,1,3,4,angle-Z,4
0.08228880396775445,0.6112249295136862,108.9000334739685,1,3,4,angle-Z,5
0.02255483887420852,0.9336753747956443,109.1236686706543,1,3,4,angle-Z,6
0.3454096806539775,0.022341373503629303,109.68291449546814,1,3,4,angle-Z,7
0.010360758172040307,0.9688095829155514,108.65684270858765,1,3,4,angle-Z,8
0.012229988513266383,0.9630380427887768,108.95965480804443,1,3,4,angle-Z,9
0.0011053640364049315,0.9967495730810667,198.86248111724854,2,3,7,angle-Z,0
0.044520493916387203,0.9100822488373658,199.07526350021362,2,3,7,angle-Z,1
0.0011170654440213574,0.9969205995897547,200.06423568725586,2,3,7,angle-Z,2
0.13184725321307939,0.07001705998396224,198.99803185462952,2,3,7,angle-Z,3
0.018401231340556323,0.8513608025436743,199.29592752456665,2,3,7,angle-Z,4
0.06630210695521989,0.6867543935259102,198.97866797447205,2,3,7,angle-Z,5
0.00019885471174940254,0.9994152490159448,199.15258955955505,2,3,7,angle-Z,6
0.3386491559515025,0.04147657921790593,200.1337492465973,2,3,7,angle-Z,7
0.009022264655531463,0.9728390342695463,200.76564383506775,2,3,7,angle-Z,8
0.004200573901471769,0.9873048586562152,200.81615591049194,2,3,7,angle-Z,9
0.003333548483387244,0.9901973871330098,263.09789299964905,3,3,7,angle-Z,0
0.028441971488964598,0.9425559357063173,261.90500593185425,3,3,7,angle-Z,1
0.0039026639422015145,0.9892415748701334,262.21055841445923,3,3,7,angle-Z,2
0.1429967326419033,-0.008625652747480395,261.32044219970703,3,3,7,angle-Z,3
0.018603063299413393,0.8497304692344336,260.2435781955719,3,3,7,angle-Z,4
0.03177234535612161,0.8498909303605624,260.1977746486664,3,3,7,angle-Z,5
0.003609869351189821,0.9893848396306596,261.70159697532654,3,3,7,angle-Z,6
0.343016864364883,0.029114077390286708,260.8506133556366,3,3,7,angle-Z,7
0.008767667993810964,0.9736054816603174,260.79882645606995,3,3,7,angle-Z,8
0.007009080892012401,0.9788168772407643,260.12723898887634,3,3,7,angle-Z,9
0.0014405934971545348,0.9957637993202485,319.8859133720398,4,3,7,angle-Z,0
0.019358765550289512,0.9609012274923125,322.94764614105225,4,3,7,angle-Z,1
0.002018825706647382,0.9944347282940883,322.84474515914917,4,3,7,angle-Z,2
0.12143688016471683,0.14344649516934027,323.99815821647644,4,3,7,angle-Z,3
0.014910929642537363,0.8795543312088221,322.0849916934967,4,3,7,angle-Z,4
0.035203065852977417,0.833682423994294,321.49857354164124,4,3,7,angle-Z,5
0.0028195776545292517,0.9917087666990575,322.42368841171265,4,3,7,angle-Z,6
0.31375152982145454,0.11194761789648722,321.78023171424866,4,3,7,angle-Z,7
0.007750103863192519,0.9766687950894265,323.5452024936676,4,3,7,angle-Z,8
0.005413824682826403,0.9836381239394762,322.00967144966125,4,3,7,angle-Z,9
0.0009238083182729423,0.9972834547472568,395.71247839927673,5,3,7,angle-Z,0
0.04678398139183918,0.905510697947574,396.90631580352783,5,3,7,angle-Z,1
0.002818040467890662,0.9922315429061428,391.943776845932,5,3,7,angle-Z,2
0.1353663910815249,0.04519486534992134,390.7704677581787,5,3,7,angle-Z,3
0.014636047589673216,0.8817747395595841,391.22518372535706,5,3,7,angle-Z,4
0.017169021843017374,0.9188846191054648,400.68929862976074,5,3,7,angle-Z,5
0.0011634183842238162,0.9965788588107478,380.983651638031,5,3,7,angle-Z,6
0.3085532883725958,0.12666088703667333,390.102746963501,5,3,7,angle-Z,7
