MSE,R2_Score,Training_Time,N_Qubits,N_layers,Circuit_Depth,embedding,dataset
0.3092513826177448,0.06536818416227208,125.7143292427063,5,1,3,amplitude,9
0.02459894420010448,0.9276644908175146,55.78598690032959,1,2,3,amplitude,0
0.16561305602280982,0.6655123910190697,55.88108253479004,1,2,3,amplitude,1
0.0714981801245333,0.8029018564797064,51.648442029953,1,2,3,amplitude,2
0.23791907813934934,-0.6781592212342593,48.18114709854126,1,2,3,amplitude,3
0.03734363613799519,0.6983501808697532,48.72078585624695,1,2,3,amplitude,4
0.04464422881619004,0.7890774641514693,49.020559787750244,1,2,3,amplitude,5
0.024521487675444105,0.9278922590137931,49.873342752456665,1,2,3,amplitude,6
0.4298864365915598,-0.21676434300216196,48.234246492385864,1,2,3,amplitude,7
0.026849475980768783,0.9191713250677921,49.08500266075134,1,2,3,amplitude,8
0.10161246356825519,0.6929027753000128,48.88890242576599,1,2,3,amplitude,9
0.02399456575182885,0.9294417224921468,93.42319297790527,2,2,5,amplitude,0
0.07399182017785835,0.8505592034239735,88.41626691818237,2,2,5,amplitude,1
0.03264145326858412,0.9100177119216663,86.70422077178955,2,2,5,amplitude,2
0.12046747554874822,0.1502841784191129,89.72543525695801,2,2,5,amplitude,3
0.06435090853154861,0.48019416621139976,89.73876619338989,2,2,5,amplitude,4
0.034805626587261516,0.8355601336108206,87.73747301101685,2,2,5,amplitude,5
0.008718705211852725,0.9743618272483143,86.17036509513855,2,2,5,amplitude,6
0.33954381886687945,0.03894429663865506,86.23065853118896,2,2,5,amplitude,7
0.023552972859157,0.9290952423695903,86.58795976638794,2,2,5,amplitude,8
0.09725052022633963,0.7060856137782969,86.33565711975098,2,2,5,amplitude,9
0.02666939792962672,0.9215761268802066,119.21060180664062,3,2,5,amplitude,0
0.12048710165747878,0.7566529867011109,122.23787450790405,3,2,5,amplitude,1
0.06810066219994146,0.8122677518681989,123.95104694366455,3,2,5,amplitude,2
0.1132789810129544,0.20098813409335659,123.95121169090271,3,2,5,amplitude,3
0.04408026779124259,0.6439338483990751,126.19279146194458,3,2,5,amplitude,4
0.07395577958217753,0.6505944668827837,119.67146682739258,3,2,5,amplitude,5
0.025989148353015842,0.9235764647441019,120.11216568946838,3,2,5,amplitude,6
0.33309468201517217,0.05719814020375047,120.30098843574524,3,2,5,amplitude,7
0.029782879527426052,0.9103404964181911,120.34694051742554,3,2,5,amplitude,8
0.1122260049824599,0.660826108736848,119.90180706977844,3,2,5,amplitude,9
0.02072540498482582,0.9390549972228389,152.37207555770874,4,2,5,amplitude,0
0.10645031625078939,0.7850029906272222,152.1288857460022,4,2,5,amplitude,1
0.047759103674388195,0.8683430731520791,158.47119879722595,4,2,5,amplitude,2
0.13524653590748925,0.04604026231049119,154.11489391326904,4,2,5,amplitude,3
0.025172806808475525,0.7966622052357824,154.69693613052368,4,2,5,amplitude,4
0.05064922374380534,0.7607067476786862,157.39101934432983,4,2,5,amplitude,5
0.02540750019370134,0.9252868558660465,157.15061712265015,4,2,5,amplitude,6
0.36765961421337595,-0.04063555129515306,157.49373364448547,4,2,5,amplitude,7
0.019900271389645195,0.9400914726094296,157.70102882385254,4,2,5,amplitude,8
0.06880123057407628,0.7920661873230721,157.15873003005981,4,2,5,amplitude,9
0.12043525940672672,0.645848791645566,193.0501811504364,5,2,5,amplitude,0
0.08741627341285423,0.8234459227908837,192.82262444496155,5,2,5,amplitude,1
0.1839928718045236,0.4927891396609769,193.1652147769928,5,2,5,amplitude,2
0.12256518200837045,0.13548803232528905,192.949383020401,5,2,5,amplitude,3
0.032579337908780565,0.7368346416173481,193.05614924430847,5,2,5,amplitude,4
0.04556358763317582,0.7847339353645407,193.21129751205444,5,2,5,amplitude,5
0.1635792715375952,0.5189797658745965,198.48315405845642,5,2,5,amplitude,6
0.34524370990645376,0.02281114242485771,189.15226912498474,5,2,5,amplitude,7
0.11669253344366379,0.6487043970806156,191.34861731529236,5,2,5,amplitude,8
0.19415290100829158,0.4132233884178278,193.68052506446838,5,2,5,amplitude,9
0.02443395477238592,0.9281496577485285,61.848264932632446,1,3,4,amplitude,0
0.16623914420032881,0.6642478848108109,61.88676190376282,1,3,4,amplitude,1
0.07229996395190916,0.8006915889791193,62.16751480102539,1,3,4,amplitude,2
